,address,F_DISA_NM,F_AVR_HGT,F_AREA,F_RSN_DTL,GU_NAM,F_SHIM,M_P_NAM,D_P_NAM,ClASS_NAM,A_F_NM,U_F_NM,x,y,geometry,Year
2645,서울특별시 영등포구 대림동 1015-67,2022년 8.8 ~17. 호우,12.4,111.57,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9023118,37.49028396,POINT (126.9023118 37.49028396),2022
2646,서울특별시 영등포구 대림동 1015-59,2022년 8.8 ~17. 호우,12.1,208.64,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9023482,37.4904365,POINT (126.9023482 37.4904365),2022
2647,서울특별시 영등포구 대림동 1020-24,2022년 8.8 ~17. 호우,12.1,142.67,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9023599,37.49057416,POINT (126.9023599 37.49057416),2022
2648,서울특별시 영등포구 대림동 1019-18,2022년 8.8 ~17. 호우,12.1,72.06,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9023677,37.49117251,POINT (126.9023677 37.49117251),2022
2649,서울특별시 영등포구 대림동 1020-31,2022년 8.8 ~17. 호우,12.1,139.07,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9024035,37.4908336,POINT (126.9024035 37.4908336),2022
2650,서울특별시 영등포구 대림동 1015-66,2022년 8.8 ~17. 호우,12.4,110.96,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9024371,37.49025731,POINT (126.9024371 37.49025731),2022
2651,서울특별시 영등포구 대림동 1020-34,2022년 8.8 ~17. 호우,12.1,103.23,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.902452,37.49068314,POINT (126.902452 37.49068314),2022
2652,서울특별시 영등포구 대림동 1015-58,2022년 8.8 ~17. 호우,12.4,152.43,내수침수,영등포구,0.5,단독주택,다중주택,주거용,3,1,126.9024759,37.49039818,POINT (126.9024759 37.49039818),2022
2653,서울특별시 영등포구 대림동 1019-4,2022년 8.8 ~17. 호우,12.3,166.06,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9025675,37.49115748,POINT (126.9025675 37.49115748),2022
2654,서울특별시 영등포구 대림동 1020-35,2022년 8.8 ~17. 호우,12.1,110.09,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9025574,37.49063917,POINT (126.9025574 37.49063917),2022
2655,서울특별시 영등포구 대림동 1015-65,2022년 8.8 ~17. 호우,12.4,116.72,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.9025617,37.49022815,POINT (126.9025617 37.49022815),2022
2656,서울특별시 영등포구 대림동 1020-12,2022년 8.8 ~17. 호우,12.1,130.42,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9025975,37.49048332,POINT (126.9025975 37.49048332),2022
2657,서울특별시 영등포구 대림동 1020-33,2022년 8.8 ~17. 호우,12.1,133.07,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.902616,37.49072985,POINT (126.902616 37.49072985),2022
2658,서울특별시 영등포구 대림동 1020-39,2022년 8.8 ~17. 호우,12.1,118.5,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9026736,37.490589,POINT (126.9026736 37.490589),2022
2659,서울특별시 영등포구 대림동 1015-56,2022년 8.8 ~17. 호우,12.4,132.37,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9027203,37.49030113,POINT (126.9027203 37.49030113),2022
2660,서울특별시 영등포구 대림동 1020-11,2022년 8.8 ~17. 호우,12.2,121.12,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9027136,37.49043575,POINT (126.9027136 37.49043575),2022
2661,서울특별시 영등포구 대림동 1020-2,2022년 8.8 ~17. 호우,12.1,156.87,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.902733,37.49066781,POINT (126.902733 37.49066781),2022
2662,서울특별시 영등포구 대림동 1020-10,2022년 8.8 ~17. 호우,12.4,141.41,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9028041,37.49038001,POINT (126.9028041 37.49038001),2022
2663,서울특별시 영등포구 대림동 987-20,2022년 8.8 ~17. 호우,12.7,149.91,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.9058768,37.49017463,POINT (126.9058768 37.49017463),2022
2664,서울특별시 영등포구 대림동 987-19,2022년 8.8 ~17. 호우,12.7,166.36,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.905996,37.49017479,POINT (126.905996 37.49017479),2022
2665,서울특별시 영등포구 대림동 975-31,2022년 8.8 ~17. 호우,12.7,151.86,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9060773,37.49033678,POINT (126.9060773 37.49033678),2022
2666,서울특별시 영등포구 대림동 975-32,2022년 8.8 ~17. 호우,12.7,170.44,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9059306,37.49034301,POINT (126.9059306 37.49034301),2022
2667,서울특별시 영등포구 대림동 975-35,2022년 8.8 ~17. 호우,12.7,113.99,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9056027,37.49035153,POINT (126.9056027 37.49035153),2022
2668,서울특별시 영등포구 대림동 975-36,2022년 8.8 ~17. 호우,12.7,112.31,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9054979,37.49036488,POINT (126.9054979 37.49036488),2022
2669,서울특별시 영등포구 대림동 975-25,2022년 8.8 ~17. 호우,13.0,108.58,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.9057382,37.49045411,POINT (126.9057382 37.49045411),2022
2670,서울특별시 영등포구 대림동 975-24,2022년 8.8 ~17. 호우,13.0,116.46,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9056202,37.49045857,POINT (126.9056202 37.49045857),2022
2671,서울특별시 영등포구 대림동 976-39,2022년 8.8 ~17. 호우,13.3,159.9,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9064123,37.49052724,POINT (126.9064123 37.49052724),2022
2672,서울특별시 영등포구 대림동 975-17,2022년 8.8 ~17. 호우,13.0,110.83,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9058083,37.49057007,POINT (126.9058083 37.49057007),2022
2673,서울특별시 영등포구 대림동 975-18,2022년 8.8 ~17. 호우,13.0,124.24,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9056895,37.49057475,POINT (126.9056895 37.49057475),2022
2674,서울특별시 영등포구 대림동 987-29,2022년 8.8 ~17. 호우,12.8,193.4,내수침수,영등포구,0.5,공동주택,다세대주택,주거용,2,1,126.9052374,37.49017529,POINT (126.9052374 37.49017529),2022
2675,서울특별시 영등포구 대림동 1015-43,2022년 8.8 ~17. 호우,12.2,83.26,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9036029,37.49018467,POINT (126.9036029 37.49018467),2022
2676,서울특별시 영등포구 대림동 1020-14,2022년 8.8 ~17. 호우,12.2,115.8,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9032334,37.49020991,POINT (126.9032334 37.49020991),2022
2677,서울특별시 영등포구 대림동 1017-24,2022년 8.8 ~17. 호우,12.7,197.19,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.9043485,37.49029301,POINT (126.9043485 37.49029301),2022
2678,서울특별시 영등포구 대림동 987-8,2022년 8.8 ~17. 호우,12.8,120.07,내수침수,영등포구,0.5,공동주택,다세대주택,주거용,2,1,126.9052643,37.49025989,POINT (126.9052643 37.49025989),2022
2679,서울특별시 영등포구 대림동 1020-8,2022년 8.8 ~17. 호우,12.2,136.17,내수침수,영등포구,0.5,단독주택,단독주택,주거용,3,1,126.9030115,37.49030395,POINT (126.9030115 37.49030395),2022
2680,서울특별시 영등포구 대림동 1016-23,2022년 8.8 ~17. 호우,12.2,93.95,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.903421,37.49029733,POINT (126.903421 37.49029733),2022
2681,서울특별시 영등포구 대림동 987-14,2022년 8.8 ~17. 호우,12.4,136.99,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.9047359,37.49031983,POINT (126.9047359 37.49031983),2022
2682,서울특별시 영등포구 대림동 987-16,2022년 8.8 ~17. 호우,12.2,131.78,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.9046123,37.49035412,POINT (126.9046123 37.49035412),2022
2683,서울특별시 영등포구 대림동 976-37,2022년 8.8 ~17. 호우,13.3,153.02,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,4,1,126.9064466,37.49064698,POINT (126.9064466 37.49064698),2022
2684,서울특별시 영등포구 대림동 976-33,2022년 8.8 ~17. 호우,13.3,157.46,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9065142,37.49088602,POINT (126.9065142 37.49088602),2022
2685,서울특별시 영등포구 대림동 976-31,2022년 8.8 ~17. 호우,13.3,147.37,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9065482,37.4910074,POINT (126.9065482 37.4910074),2022
2686,서울특별시 영등포구 대림동 976-45,2022년 8.8 ~17. 호우,13.3,155.58,내수침수,영등포구,0.5,단독주택,다중주택,주거용,3,1,126.9066606,37.49075841,POINT (126.9066606 37.49075841),2022
2687,서울특별시 영등포구 대림동 976-44,2022년 8.8 ~17. 호우,13.3,150.96,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9068198,37.49085238,POINT (126.9068198 37.49085238),2022
2688,서울특별시 영등포구 대림동 1022-18,2022년 8.8 ~17. 호우,12.1,207.96,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9027533,37.48977516,POINT (126.9027533 37.48977516),2022
2689,서울특별시 영등포구 대림동 1022-24,2022년 8.8 ~17. 호우,12.1,126.67,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9025065,37.48980619,POINT (126.9025065 37.48980619),2022
2690,서울특별시 영등포구 대림동 1021-21,2022년 8.8 ~17. 호우,12.2,136.6,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9020254,37.48987821,POINT (126.9020254 37.48987821),2022
2691,서울특별시 영등포구 대림동 1022-23,2022년 8.8 ~17. 호우,12.2,124.13,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9024189,37.48989843,POINT (126.9024189 37.48989843),2022
2692,서울특별시 영등포구 대림동 1022-16,2022년 8.8 ~17. 호우,12.2,102.11,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9027291,37.48990218,POINT (126.9027291 37.48990218),2022
2693,서울특별시 영등포구 대림동 1021-15,2022년 8.8 ~17. 호우,12.2,143.53,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9019235,37.48996937,POINT (126.9019235 37.48996937),2022
2694,서울특별시 영등포구 대림동 1022-15,2022년 8.8 ~17. 호우,12.2,121.89,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9025387,37.48997063,POINT (126.9025387 37.48997063),2022
2695,서울특별시 영등포구 대림동 1022-14,2022년 8.8 ~17. 호우,12.2,111.42,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9023373,37.48998468,POINT (126.9023373 37.48998468),2022
2696,서울특별시 영등포구 대림동 1022-1,2022년 8.8 ~17. 호우,12.2,114.61,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9026218,37.49001522,POINT (126.9026218 37.49001522),2022
2697,서울특별시 영등포구 대림동 1021-7,2022년 8.8 ~17. 호우,12.2,140.52,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9021335,37.49003407,POINT (126.9021335 37.49003407),2022
2698,서울특별시 영등포구 대림동 1022-11,2022년 8.8 ~17. 호우,12.2,101.04,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9024932,37.49005769,POINT (126.9024932 37.49005769),2022
2699,서울특별시 영등포구 대림동 1021-6,2022년 8.8 ~17. 호우,12.2,145.21,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.90225,37.49007961,POINT (126.90225 37.49007961),2022
2700,서울특별시 영등포구 대림동 1022-12,2022년 8.8 ~17. 호우,12.2,100.46,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9024144,37.49008942,POINT (126.9024144 37.49008942),2022
2701,서울특별시 영등포구 대림동 1021-3,2022년 8.8 ~17. 호우,12.4,160.98,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.9020565,37.49013279,POINT (126.9020565 37.49013279),2022
2702,서울특별시 영등포구 대림동 1015-63,2022년 8.8 ~17. 호우,12.4,109.79,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.9028069,37.49011978,POINT (126.9028069 37.49011978),2022
2703,서울특별시 영등포구 대림동 1012-25,2022년 8.8 ~17. 호우,12.4,95.15,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9026061,37.49012739,POINT (126.9026061 37.49012739),2022
2704,서울특별시 영등포구 대림동 1021-5,2022년 8.8 ~17. 호우,12.2,123.67,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9023378,37.49014232,POINT (126.9023378 37.49014232),2022
2705,서울특별시 영등포구 대림동 1015-64,2022년 8.8 ~17. 호우,12.4,114.42,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9026872,37.49017269,POINT (126.9026872 37.49017269),2022
2706,서울특별시 영등포구 대림동 990-47,2022년 8.8 ~17. 호우,12.5,53.0,내수침수,영등포구,0.3,제2종근린생활시설,제2종근린생활시설,주거용,4,1,126.9043916,37.48970928,POINT (126.9043916 37.48970928),2022
2707,서울특별시 영등포구 대림동 1015-18,2022년 8.8 ~17. 호우,12.3,106.14,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9038197,37.48991247,POINT (126.9038197 37.48991247),2022
2708,서울특별시 영등포구 대림동 987-26,2022년 8.8 ~17. 호우,12.7,156.89,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.905705,37.49008461,POINT (126.905705 37.49008461),2022
2709,서울특별시 영등포구 대림동 988-15,2022년 8.8 ~17. 호우,13.0,115.67,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9057476,37.48980815,POINT (126.9057476 37.48980815),2022
2710,서울특별시 영등포구 대림동 987-27,2022년 8.8 ~17. 호우,12.7,190.5,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.9058378,37.49009211,POINT (126.9058378 37.49009211),2022
2711,서울특별시 영등포구 대림동 988-22,2022년 8.8 ~17. 호우,13.0,114.11,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9058449,37.48979471,POINT (126.9058449 37.48979471),2022
2712,서울특별시 영등포구 대림동 987-31,2022년 8.8 ~17. 호우,12.7,208.44,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9060244,37.49008098,POINT (126.9060244 37.49008098),2022
2713,서울특별시 영등포구 대림동 988-12,2022년 8.8 ~17. 호우,13.0,385.53,내수침수,영등포구,0.5,공동주택,연립주택,주거용,2,1,126.906076,37.4898752,POINT (126.906076 37.4898752),2022
2714,서울특별시 영등포구 대림동 1011-6,2022년 8.8 ~17. 호우,12.4,101.43,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.903207,37.48938829,POINT (126.903207 37.48938829),2022
2715,서울특별시 영등포구 대림동 1013-7,2022년 8.8 ~17. 호우,12.4,110.64,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9032675,37.48998278,POINT (126.9032675 37.48998278),2022
2716,서울특별시 영등포구 대림동 1015-22,2022년 8.8 ~17. 호우,12.3,176.82,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9032777,37.49009511,POINT (126.9032777 37.49009511),2022
2717,서울특별시 영등포구 대림동 1012-10,2022년 8.8 ~17. 호우,12.3,164.55,내수침수,영등포구,0.3,단독주택,다중주택,주거용,4,1,126.9033027,37.48949129,POINT (126.9033027 37.48949129),2022
2718,서울특별시 영등포구 대림동 1012-4,2022년 8.8 ~17. 호우,12.3,184.71,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9033193,37.48969873,POINT (126.9033193 37.48969873),2022
2719,서울특별시 영등포구 대림동 1013-6,2022년 8.8 ~17. 호우,12.4,142.97,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.903398,37.48994392,POINT (126.903398 37.48994392),2022
2720,서울특별시 영등포구 대림동 1015-21,2022년 8.8 ~17. 호우,12.3,219.42,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9034375,37.4900774,POINT (126.9034375 37.4900774),2022
2721,서울특별시 영등포구 대림동 1012-5,2022년 8.8 ~17. 호우,12.3,197.22,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9034227,37.48963781,POINT (126.9034227 37.48963781),2022
2722,서울특별시 영등포구 대림동 1013-13,2022년 8.8 ~17. 호우,12.4,126.95,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9035119,37.48973891,POINT (126.9035119 37.48973891),2022
2723,서울특별시 영등포구 대림동 1015-20,2022년 8.8 ~17. 호우,12.3,217.68,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.9035512,37.49002213,POINT (126.9035512 37.49002213),2022
2724,서울특별시 영등포구 대림동 1013-5,2022년 8.8 ~17. 호우,12.4,66.52,내수침수,영등포구,0.5,단독주택,다중주택,주거용,3,1,126.9035477,37.48987085,POINT (126.9035477 37.48987085),2022
2725,서울특별시 영등포구 대림동 1012-7,2022년 8.8 ~17. 호우,12.4,225.56,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.9036304,37.48950485,POINT (126.9036304 37.48950485),2022
2726,서울특별시 영등포구 대림동 1013-14,2022년 8.8 ~17. 호우,12.4,126.34,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9036229,37.48967399,POINT (126.9036229 37.48967399),2022
2727,서울특별시 영등포구 대림동 1012-21,2022년 8.8 ~17. 호우,12.4,130.25,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9028228,37.49000395,POINT (126.9028228 37.49000395),2022
2728,서울특별시 영등포구 대림동 1012-22,2022년 8.8 ~17. 호우,12.1,79.73,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,3,1,126.902876,37.48989667,POINT (126.902876 37.48989667),2022
2729,서울특별시 영등포구 대림동 1015-62,2022년 8.8 ~17. 호우,12.4,89.89,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9029092,37.49006596,POINT (126.9029092 37.49006596),2022
2730,서울특별시 영등포구 대림동 1010-30,2022년 8.8 ~17. 호우,12.7,151.66,내수침수,영등포구,0.3,단독주택,다중주택,주거용,3,1,126.9029557,37.48915668,POINT (126.9029557 37.48915668),2022
2731,서울특별시 영등포구 대림동 1012-16,2022년 8.8 ~17. 호우,12.1,159.92,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9029714,37.48984567,POINT (126.9029714 37.48984567),2022
2732,서울특별시 영등포구 대림동 1012-20,2022년 8.8 ~17. 호우,12.0,153.98,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9029962,37.48966431,POINT (126.9029962 37.48966431),2022
2733,서울특별시 영등포구 대림동 1015-61,2022년 8.8 ~17. 호우,12.3,88.47,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9029902,37.48999689,POINT (126.9029902 37.48999689),2022
2734,서울특별시 영등포구 대림동 1015-54,2022년 8.8 ~17. 호우,12.3,149.94,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9030251,37.49017174,POINT (126.9030251 37.49017174),2022
2735,서울특별시 영등포구 대림동 1013-23,2022년 8.8 ~17. 호우,12.4,92.39,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9030349,37.4899316,POINT (126.9030349 37.4899316),2022
2736,서울특별시 영등포구 대림동 1012-17,2022년 8.8 ~17. 호우,12.1,162.89,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9030941,37.48979144,POINT (126.9030941 37.48979144),2022
2737,서울특별시 영등포구 대림동 1011-5,2022년 8.8 ~17. 호우,12.4,161.0,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9031207,37.48943299,POINT (126.9031207 37.48943299),2022
2738,서울특별시 영등포구 대림동 1013-10,2022년 8.8 ~17. 호우,12.3,83.16,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9031214,37.48990521,POINT (126.9031214 37.48990521),2022
2739,서울특별시 영등포구 대림동 990-35,2022년 8.8 ~17. 호우,12.6,216.55,내수침수,영등포구,0.3,공동주택,다세대주택,주거용,3,1,126.9046634,37.48919093,POINT (126.9046634 37.48919093),2022
2740,서울특별시 영등포구 대림동 990-62,2022년 8.8 ~17. 호우,12.6,135.33,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9041008,37.48917781,POINT (126.9041008 37.48917781),2022
2741,서울특별시 영등포구 대림동 990-42,2022년 8.8 ~17. 호우,12.7,213.29,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9046578,37.4893866,POINT (126.9046578 37.4893866),2022
2742,서울특별시 영등포구 대림동 990-139,2022년 8.8 ~17. 호우,12.7,171.46,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9042784,37.48940237,POINT (126.9042784 37.48940237),2022
2743,서울특별시 영등포구 대림동 990-48,2022년 8.8 ~17. 호우,12.6,33.0,내수침수,영등포구,0.3,공동주택,다세대주택,주거용,6,1,126.9042839,37.48957071,POINT (126.9042839 37.48957071),2022
2744,서울특별시 영등포구 대림동 988-6,2022년 8.8 ~17. 호우,12.7,145.98,내수침수,영등포구,0.5,단독주택,단독주택,주거용,2,1,126.9052073,37.49006794,POINT (126.9052073 37.49006794),2022
2745,서울특별시 영등포구 대림동 988-19,2022년 8.8 ~17. 호우,12.7,146.32,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9053191,37.48988642,POINT (126.9053191 37.48988642),2022
2746,서울특별시 영등포구 대림동 988-8,2022년 8.8 ~17. 호우,12.7,142.71,내수침수,영등포구,0.5,단독주택,다가구주택,주거용,2,1,126.9054969,37.49001335,POINT (126.9054969 37.49001335),2022
2747,서울특별시 영등포구 대림동 990-116,2022년 8.8 ~17. 호우,12.9,131.54,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9039081,37.48860046,POINT (126.9039081 37.48860046),2022
2748,서울특별시 영등포구 대림동 990-106,2022년 8.8 ~17. 호우,13.1,182.04,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9040258,37.48878633,POINT (126.9040258 37.48878633),2022
2749,서울특별시 영등포구 대림동 990-114,2022년 8.8 ~17. 호우,12.9,119.21,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9040821,37.48862761,POINT (126.9040821 37.48862761),2022
2750,서울특별시 영등포구 대림동 990-65,2022년 8.8 ~17. 호우,12.8,137.19,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.90438,37.48903147,POINT (126.90438 37.48903147),2022
2751,서울특별시 영등포구 대림동 990-94,2022년 8.8 ~17. 호우,13.1,144.9,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9044349,37.4888579,POINT (126.9044349 37.4888579),2022
2752,서울특별시 영등포구 대림동 990-68,2022년 8.8 ~17. 호우,13.1,133.54,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9045071,37.48896477,POINT (126.9045071 37.48896477),2022
2753,서울특별시 영등포구 대림동 990-67,2022년 8.8 ~17. 호우,12.6,159.07,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9045765,37.4890468,POINT (126.9045765 37.4890468),2022
2754,서울특별시 영등포구 대림동 990-71,2022년 8.8 ~17. 호우,13.1,149.64,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9046926,37.48897125,POINT (126.9046926 37.48897125),2022
2755,서울특별시 영등포구 대림동 993-33,2022년 8.8 ~17. 호우,12.7,154.16,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9038307,37.48816591,POINT (126.9038307 37.48816591),2022
2756,서울특별시 영등포구 대림동 993-30,2022년 8.8 ~17. 호우,12.8,168.83,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.903912,37.48799339,POINT (126.903912 37.48799339),2022
2757,서울특별시 영등포구 대림동 990-142,2022년 8.8 ~17. 호우,12.9,101.46,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9041169,37.48848271,POINT (126.9041169 37.48848271),2022
2758,서울특별시 영등포구 대림동 990-140,2022년 8.8 ~17. 호우,12.9,126.5,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9041801,37.48857752,POINT (126.9041801 37.48857752),2022
2759,서울특별시 영등포구 대림동 990-113,2022년 8.8 ~17. 호우,13.0,197.21,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9042492,37.48847998,POINT (126.9042492 37.48847998),2022
2760,서울특별시 영등포구 대림동 990-110,2022년 8.8 ~17. 호우,13.0,200.82,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9043297,37.48844091,POINT (126.9043297 37.48844091),2022
2761,서울특별시 영등포구 대림동 993-25,2022년 8.8 ~17. 호우,13.1,57.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,4,1,126.9042996,37.48805745,POINT (126.9042996 37.48805745),2022
2762,서울특별시 영등포구 대림동 993-48,2022년 8.8 ~17. 호우,13.0,164.9,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9031697,37.48802107,POINT (126.9031697 37.48802107),2022
2763,서울특별시 영등포구 대림동 993-53,2022년 8.8 ~17. 호우,12.7,177.77,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9033229,37.48824032,POINT (126.9033229 37.48824032),2022
2764,서울특별시 영등포구 대림동 993-44,2022년 8.8 ~17. 호우,13.0,87.21,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9033601,37.48794977,POINT (126.9033601 37.48794977),2022
2765,서울특별시 영등포구 대림동 993-66,2022년 8.8 ~17. 호우,12.7,170.33,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9035057,37.4880244,POINT (126.9035057 37.4880244),2022
2766,서울특별시 영등포구 대림동 993-31,2022년 8.8 ~17. 호우,12.7,184.65,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9036816,37.48801145,POINT (126.9036816 37.48801145),2022
2767,서울특별시 영등포구 대림동 993-32,2022년 8.8 ~17. 호우,12.7,154.99,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9037628,37.48809477,POINT (126.9037628 37.48809477),2022
2768,서울특별시 영등포구 대림동 993-4,2022년 8.8 ~17. 호우,13.1,3656.24,내수침수,영등포구,0.3,공동주택,연립주택,주거용,3,1,126.9039223,37.48774707,POINT (126.9039223 37.48774707),2022
2769,서울특별시 영등포구 대림동 993-4,2022년 8.8 ~17. 호우,13.1,3656.24,내수침수,영등포구,0.3,공동주택,연립주택,주거용,3,1,126.9039223,37.48774707,POINT (126.9039223 37.48774707),2022
2770,서울특별시 영등포구 대림동 993-4,2022년 8.8 ~17. 호우,13.1,3656.24,내수침수,영등포구,0.3,공동주택,연립주택,주거용,3,1,126.9039223,37.48774707,POINT (126.9039223 37.48774707),2022
